movie_id,actor_id,name,character,gender,order
125759,22108,Skeet Ulrich,Mark Fossie,2,1
125759,95789,Georgina Cates,Marianne Bell,1,2
125759,95604,Daniel London,Eddie,2,3
125759,17930,Louis Vanaria,Bobbie D.,0,4
125759,37947,Lawrence Gilliard Jr.,Shoeshine,2,5
125759,8855,Christopher Birt,Sanders,2,6
76117,8725,Olivia de Havilland,Kristina Hedvigson,1,0
76117,10158,Robert Mitchum,Dr. Lucas Marsh,2,1
76117,4347,Frank Sinatra,Alfred Boone,2,2
76117,77081,Gloria Grahame,Harriet Lang,1,3
76117,85895,Broderick Crawford,Dr. Aarons,2,4
76117,30527,Charles Bickford,Dr. Dave W. Runkleman,2,5
76117,14883,Myron McCormick,Dr. Clem Snider,2,6
76117,4072,Lon Chaney Jr.,Job Marsh,2,7
76117,93664,Jesse White,Ben Cosgrove,2,8
76117,18391,Lee Marvin,Brundage,2,10
76117,4073,Harry Morgan,Oley,2,11
41758,228,Ed Harris,Miles Roby,2,0
41758,1233,Philip Seymour Hoffman,Charlie Mayne,2,1
41758,9994,Helen Hunt,Janine Roby,1,2
41758,3636,Paul Newman,Max Roby,2,3
41758,32,Robin Wright,Grace Roby,1,4
41758,109410,Joanne Woodward,Francine Whiting,1,5
41758,4940,Trevor Morgan,Zack Minty,2,6
41758,31838,Danielle Panabaker,Tick Roby,1,7
41758,18992,Aidan Quinn,,2,8
41758,1117,Dennis Farina,,2,9
41758,886,William Fichtner,,2,10
41758,6461,Estelle Parsons,,1,11
41758,9207,Theresa Russell,,1,12
41758,20879,Kate Burton,,1,13
41758,12645,Jeffrey DeMunn,,0,14
41758,6164,Josh Lucas,,1,15
15624,1283,Helena Bonham Carter,Woman,1,0
15624,6383,Aaron Eckhart,Man,2,1
15624,78483,Yury Tsykun,Bartender at Wedding,2,2
15624,49271,Brian Geraghty,Groom,2,3
15624,52271,Brianna Brown,Bride,1,4
15624,34070,Nora Zehetner,Young Woman,1,5
15624,59315,Olivia Wilde,Bridesmaid,1,6
24751,4165,John Wayne,"Temujin, later Genghis Khan",2,0
24751,30124,Susan Hayward,Bortai,1,1
24751,96973,Pedro Armendáriz,Jamuga,2,2
24751,11025,Agnes Moorehead,Hunlun,1,3
24751,18646,Thomas Gomez,Wang Khan,2,4
24751,14508,John Hoyt,Shaman,2,5
24751,16412,William Conrad,Kasar,2,6
24751,2097,Ted de Corsia,Kumlek,2,7
24751,102746,Leslie Bradley,Targutai,2,8
24751,4078,Lee Van Cleef,Chepei,2,9
24751,3163,George E. Stone,Sibilant Sam (uncredited),2,10
24751,97999,John George,Drummer (uncredited),2,11
36249,25541,Katherine Heigl,Romy White,1,0
36249,58369,Alexandra Breckenridge,Michele Weinberger,1,1
36249,38561,Kelly Brook,Linda Fashiobella,1,2
36249,37046,Dania Ramirez,Elena,1,3
36249,74289,Amanda Righetti,Friendly Girl,1,4
27275,74376,Cem Yılmaz,Arif / Commander Logar / Ersan Kuneri,0,0
27275,145290,Rasim Öztekin,Bob Marley Faruk,2,1
27275,106787,Özkan Uğur,Garavel,0,2
27275,1042719,İdil Fırat,Mulu,0,3
27275,143303,Şafak Sezer,Kuna,0,4
27275,66981,Özge Özberk,Princess Ceku,0,5
27275,145733,Erdal Tosun,Rendroy,0,6
27275,106784,Ozan Guven,216-Robot,2,7
27275,145331,Cezmi Baskın,Amir Tocha,2,8
27275,1140244,Muhittin Korkmaz,Tihulu (as Muhittin Günaydin),0,9
10781,22123,Jordana Brewster,Chrissie,1,0
10781,66741,Taylor Handley,Dean,2,1
10781,59263,Diora Baird,Bailey,1,2
10781,66743,Matt Bomer,Eric,2,3
10781,8655,R. Lee Ermey,Uncle Charlie Hewitt / Sheriff Hoyt,2,4
10781,37027,Lew Temple,Sheriff Winston Hoyt,2,5
10781,52366,Andrew Bryniarski,Thomas Hewitt (Leatherface),2,6
10781,956719,Tim DeZarn,Slaughterhouse Supervisor,2,7
10781,6906,Lee Tergesen,Holden,2,8
10781,42515,Cyia Batten,Alex,1,9
10781,132054,Terrence Evans,Monty Hewitt,2,10
10781,985344,Marietta Marich,Luda Mae Hewitt,1,11
14812,79332,Trond Espen Seim,Vidar,2,0
14812,107543,Jan Gunnar Røise,Leon,2,1
14812,76922,Evy Kasseth Røsten,Asa,0,2
14812,76611,Stig Henrik Hoff,Frode,2,3
14812,123456,Silje Torp,Milla,1,4
9672,10205,Sigourney Weaver,Babe Paley,1,0
9672,13014,Toby Jones,Truman Capote,2,1
9672,12052,Gwyneth Paltrow,Kitty Dean,1,2
9672,18277,Sandra Bullock,Nelle Harper Lee,1,3
9672,6588,Isabella Rossellini,Marella Agnelli,1,4
9672,39012,Peter Bogdanovich,Bennett Cerf,2,5
9672,8447,Jeff Daniels,Alvin Dewey,2,6
9672,8784,Daniel Craig,Perry Smith,2,7
9672,6238,Juliet Stevenson,Diana Vreeland,1,8
9672,58461,Michael Panes,Gore Vidal,2,9
9672,15250,Hope Davis,Slim Keith,1,10
9672,21179,John Benjamin Hickey,Jack Dunphy,2,11
9672,72095,Lee Pace,Dick Hickock,2,12
28932,16483,Sylvester Stallone,Johnny Kovak,2,0
28932,522,Rod Steiger,Senator Madison,2,1
28932,1039,Peter Boyle,Max Graham,2,2
28932,4778,Melinda Dillon,Anna Zarinkas,1,3
28932,66811,David Huffman,Abe Belkin,2,4
28932,15183,Tony Lo Bianco,Babe Milano,2,6
28932,14852,James Karen,Andrews,2,7
28932,6197,Brian Dennehy,Frank Vasko,2,8
28932,1735,Frank McRae,Lincoln Dombrowsky,2,9
28932,13732,Richard Herd,Mike Monahan,2,10
28932,15310,Anthony Kiedis,Kevin Kovak,2,11
28932,14888,Bruce McGill,Hitman,2,12
28932,100648,Robert Lipton,Dave Roberts,2,13
28932,27116,Kevin Conway,Vince Doyle,2,14
49481,820,Edward Furlong,Thomas Cross,2,0
49481,6639,Emilia Fox,Claire Bligh,1,1
49481,39195,Elsa Zylberstein,Nathalie,1,2
49481,5294,Chiwetel Ejiofor,Mark Hayward,2,3
49481,3902,Sara Stewart,,1,4
43673,169024,Melinda Page Hamilton,Amy,1,0
43673,65769,Bryce Johnson,John,2,1
43673,25879,Geoff Pierson,Papa,2,2
43673,155018,Colby French,Ed,2,3
43673,29795,Jack Plotnick,Dougie,2,4
43673,20405,Brian Posehn,Randy,2,5
43673,210386,Morgan Murphy,Linda,1,6
214,2144,Tobin Bell,John Kramer,2,0
214,2138,Shawnee Smith,Amanda Young,1,1
214,2464,Angus Macfadyen,Jeff Reinhart,2,2
214,2677,Bahar Soomekh,Dr. Lynn Denlon,1,3
214,2133,Dina Meyer,Kerry,1,4
214,2676,Kim Roberts,Deborah,1,5
214,2680,Donnie Wahlberg,Eric Matthews,2,6
214,2128,Leigh Whannell,Adam,2,7
214,139631,J. Larose,Troy,2,8
214,22434,Betsy Russell,Jill,1,9
214,36055,Costas Mandylor,Forensic Hoffman,2,10
214,51042,Niamh Wilson,Corbett Denlon,1,11
214,1795981,Dylan Trowbridge,Paramedic,2,12
43071,35896,Richard Berry,Corto Maltese (voice),2,0
43071,35911,Patrick Bouchitey,Raspoutine (voice),2,1
43071,81786,Barbara Schulz,Changaï Li (voice),1,2
43071,39689,Marie Trintignant,La Duchesse Marina Seminova (voice),1,3
43071,27426,Luca Ward,Corto Maltese,2,4
21156,111217,Pavel Liška,,2,0
21156,61151,Jan Tříska,Marquis,2,1
21156,72865,Anna Geislerová,,1,2
21156,135680,Jaroslav Dušek,,0,3
21156,72794,Martin Huba,,0,4
23030,8487,Gregory Peck,Prof. David Pollock,2,0
23030,16757,Sophia Loren,Yasmin Azir,1,1
23030,39065,Alan Badel,Beshraavi,2,2
23030,101678,Kieron Moore,Yussef Kasim,2,3
23030,2272,Carl Duering,Hassan Jena,0,4
23030,29659,Duncan Lamont,Webster,2,5
23030,11028,George Coulouris,Ragheeb,2,6
23030,139765,Ernest Clark ,Beauchamp,0,7
23030,86108,Windsor Davies,Policeman,0,8
23030,99527,John Merivale,Maj. Sylvester Pennington Sloane,2,9
23030,26673,Harold Kasket,Mohammed Lufti,2,10
23030,1244447,Jimmy Gardner,Helmsley,2,11
23030,83134,Larry Taylor,Mustapha,0,12
23030,101963,Harry Locke,Zookeeper,2,13
23030,176104,Michael Bilton,Microscope Salesman,2,14
13767,12898,Tim Allen,Santa,2,0
13767,31167,Elizabeth Mitchell,Mrs.Clause,1,1
13767,27564,Eric Lloyd,Charlie,2,2
13767,777,Judge Reinhold,neil miller,2,3
13767,19957,Wendy Crewson,Laura Miller,1,4
13767,519,Martin Short,Jack Frost,2,5
13767,35654,Spencer Breslin,Curtis,2,6
13767,71861,Liliana Mumy,Lucy Miller,1,7
13767,13567,Ann-Margret,Sylvia Newman,1,8
13767,1903,Alan Arkin,Bud Newman,2,9
13767,17140,Abigail Breslin,Trish,1,10
13767,44792,Art LaFleur,Tooth Fairy,2,11
13767,38674,Aisha Tyler,Mother Nature,1,12
13767,7166,Kevin Pollak,Cupid,2,13
13767,21105,Jay Thomas,Easter Bunny,2,14
13767,2391,Michael Dorn,Sandman,2,15
13767,1039,Peter Boyle,Father Time,2,16
19109,21594,Chris Klein,Cooper,2,0
19109,72440,Brendan Fehr,Ed Waxman,2,1
19109,54634,Chandra West,Kim,1,2
19109,71189,Cobie Smulders,Ellen,1,3
19109,62909,Paul Campbell,Roger,2,4
19109,51799,Craig Fairbrass,Frank,2,5
19109,19034,Evangeline Lilly,Simone,1,6
19109,27775,Chelan Simmons,Susie,1,7
19109,119756,Angelika Libera,Jo,1,8
19109,118815,Nicole McKay,Cathy,1,9
19109,168435,Andy Thompson,Officer Garcia,2,10
19109,114894,C. Ernst Harth,Gang Member,2,11
19109,1218928,Erica Cerra,Attractive Woman #1,1,12
4928,33162,Harry Belafonte,Ralph Burton,2,0
4928,40056,Inger Stevens,Sarah Crandall,1,1
4928,3754,Mel Ferrer,Benson Thacker,2,2
55831,30585,Brenda Vaccaro,Marilyn,1,0
55831,40403,Dyan Cannon,Lois,1,1
55831,46946,Joseph Bologna,Harry,2,2
10741,4173,Anthony Hopkins,John Casey,2,0
10741,69122,Heather Graham,Angela,1,1
10741,18976,Ashton Kutcher,Fisher,2,2
10741,17628,Mary Elizabeth Winstead,Susan Taylor,1,3
10741,9994,Helen Hunt,Samantha Stevens,1,4
10741,10959,Shia LaBeouf,Cooper,2,5
10741,33162,Harry Belafonte,Nelson,2,6
10741,52847,Joy Bryant,Patricia,1,7
10741,36811,Nick Cannon,Dwayne,2,8
10741,2880,Emilio Estevez,Tim Fallon,2,9
10741,2975,Laurence Fishburne,Edward Robinson,2,10
10741,49265,Lindsay Lohan,Diane,1,11
10741,3905,William H. Macy,Paul Ebbers,2,12
10741,3416,Demi Moore,Virginia Fallon,1,13
10741,8349,Martin Sheen,Jack Stevens,2,14
10741,2224,Christian Slater,Daryl Timmons,2,15
10741,4430,Sharon Stone,Miriam Ebbers,1,16
10741,109,Elijah Wood,William Avary,2,17
10741,11866,Joshua Jackson,Wade,2,18
54910,1733,Nick Nolte,Ray Cook,2,0
54910,4940,Trevor Morgan,Dave Tibbel,2,1
54910,14892,Rosemarie DeWitt,Debra,1,2
54910,57286,Noah Fleiss,Todd Hunter,2,3
54910,169044,Johnathan Tchaikovsky,Paul Michaels,0,4
54910,16327,Timothy Hutton,Mr. Tibbel,2,5
54910,930710,James Ponsoldt,Robby,0,6
55819,16327,Timothy Hutton,Daniel Isaacson,2,0
55819,25503,Mandy Patinkin,Paul Isaacson,2,1
55819,32225,Lindsay Crouse,Rochelle Isaacson,1,2
55819,68812,Ed Asner,Jacob Ascher,2,3
55819,6913,Ellen Barkin,Phyllis Isaacson,1,4
55819,20972,Julie Bovasso,Frieda Stein,1,5
55819,41640,Tovah Feldshuh,Linda Mindish,1,6
46948,1205,Richard Gere,Pete St. John,2,0
46948,1666,Julie Christie,Ellen Freeman,1,1
46948,193,Gene Hackman,Wilfred Buckley,2,2
46948,689,Kate Capshaw,Sydnet Betterman,1,3
46948,5292,Denzel Washington,Arnold Billing,2,4
46948,5249,E.G. Marshall,"Senator Sam Hastings, Ohio",2,5
46948,10083,Beatrice Straight,Claire Hastings,1,6
97519,29903,Peter Finch,Richard Conway,2,0
97519,11916,Liv Ullmann,Catherine,1,1
97519,9805,Sally Kellerman,Sally Hughes,1,2
97519,12950,George Kennedy,Sam Cornelius,2,3
97519,13919,Michael York,George Conway,2,4
97519,24695,Olivia Hussey,Maria,1,5
97519,42180,Bobby Van,Harry Lovett,2,6
97519,4995,James Shigeta,Brother To-Lenn,2,7
97519,29519,Charles Boyer,The High Lama,2,8
97519,11857,John Gielgud,Chang,2,9
97519,51764,Kent Smith,Bill Fergunson,2,10
11170,10297,Matthew McConaughey,Jack Lengyel,2,0
11170,28657,Matthew Fox,Red Dawson,2,1
11170,53650,Anthony Mackie,Nate Ruffin,2,2
11170,11064,David Strathairn,President Dedmon,2,3
11170,6972,Ian McShane,Paul Griffen,2,4
11170,51072,Kate Mara,Annie Cantrell,1,5
11170,31717,January Jones,Carole Dawson,1,6
11170,1785189,Kate Kneeland,Ticket Taker,1,7
1247,1892,Matt Damon,Edward Bell Wilson,2,0
1247,11701,Angelina Jolie,Margaret Ann Russell,1,1
1247,7447,Alec Baldwin,Sam Murach,2,2
1247,16859,Tammy Blanchard,Laura,1,3
1247,380,Robert De Niro,Bill Sullivan,2,4
1247,8289,Billy Crudup,Arch Cummings,2,5
1247,245,Keir Dullea,"Senator John Russell, Sr.",2,6
1247,5658,Michael Gambon,Dr. Fredericks,2,7
1247,678,Martina Gedeck,Hanna Schiller,1,8
1247,227,William Hurt,Philip Allen,2,9
1247,16327,Timothy Hutton,Thomas Wilson,2,10
1247,72095,Lee Pace,Richard Hayes,2,11
1247,4517,Joe Pesci,Joseph Palmi,2,12
1247,1241,John Turturro,Raymond Brocco,2,13
1247,160328,Lee Bryant,"Mrs. John Russell, Sr.",1,14
1247,37632,Eddie Redmayne,Edward Wilson Jr.,2,15
1247,928532,Josh Pence,Bonesman,0,16
1247,1864553,John Hill,Pinafore Actor,2,17
8618,55465,Samuel Anderson,Crowther,2,0
8618,55470,Dominic Cooper,Dakin,2,1
8618,55466,James Corden,Timms,2,2
8618,55471,Samuel Barnett,Posner,2,3
8618,55469,Russell Tovey,Rudge,0,4
8618,40633,Jamie Parker,Scripps,2,5
8618,55468,Andrew Knott,Lockwood,2,6
8618,55472,Sacha Dhawan,Akhtar,2,7
8618,10983,Richard Griffiths,Hector,2,8
8618,55467,Stephen Campbell Moore,Irwin,2,9
8618,47468,Frances de la Tour,Mrs. Lintott,1,10
8618,5475,Clive Merrison,Headmaster,2,11
8618,1249,Penelope Wilton,Mrs. Bibby,1,12
8618,40311,Adrian Scarborough,Wilkes,2,13
8618,55473,Georgia Taylor,Fiona,0,14
10462,14792,Josef Sommer,Ambassador Magee,2,0
10462,521,Michael J. Fox,Axel Magee,2,1
10462,1243,Woody Allen,Walter Hollander,2,2
10462,199,Julie Kavner,Marion Hollander,1,3
10462,6168,Austin Pendleton,Chef Oscar,2,5
10462,6844,Dom DeLuise,Father Drobney,2,6
10462,3666,Ed Herlihy,Narrator,0,7
10462,53963,Robert Stanton,Mr. Burns,2,8
10462,52995,Edward Herrmann,Mr. Kilroy,2,9
10462,8492,Rosemary Murphy,Miss Pritchard,1,10
10462,167640,Mayim Bialik,Susan Hollander,1,11
10462,42109,Taina Elg,Anna Gruber,1,12
31048,53755,Elizabeth Reaser,Inge Altenberg,1,0
31048,40275,Tim Guinee,Olaf Torvik,2,1
31048,10697,Alan Cumming,Frandsen,2,2
31048,13726,Ned Beatty,Harmo,2,3
31048,2207,Lois Smith,Inge (as an older woman),1,4
31048,83701,Alex Kingston,Brownie,1,5
31048,78416,Paul Sand,Frandsen (as an older man),0,6
31048,11512,John Heard,Minister Sorrensen,2,7
43512,9066,Judy Garland,Lily Mars,1,0
43512,18803,Van Heflin,John Thornway,2,1
43512,20366,Fay Bainter,Mrs. Thornway,1,2
43512,67685,Richard Carlson,Owen Vail,2,3
43512,20369,Spring Byington,Mrs. Mars,1,4
43512,87519,Connie Gilchrist,Frankie,1,5
43512,510338,Mártha Eggerth,Isobel Rekay,1,6
14396,5726,Cedric the Entertainer,Jake Rodgers,2,0
14396,140,Lucy Liu,Gina,1,1
14396,37045,Nicollette Sheridan,Diane,1,2
14396,18702,Mark Dacascos,Eric Hauck,2,3
14396,540,Callum Keith Rennie,Shaw,2,4
14396,63231,Niecy Nash,Jacuzzi,0,5
14396,11827,DeRay Davis,Ronnie,2,6
14396,27111,Kevin McNulty,Doctor Soames,2,7
14396,158498,Bart Anderson,Charlie,2,8
14396,85922,Tom Butler,Crane,2,9
14396,566944,Robert Clarke,The Butler,0,10
14396,80351,Rick Tae,Mini Bar Attendant,2,11
14396,85550,Michael Boston,Dutch Dancer,2,12
1931,31132,Columbus Short,DJ,2,0
1931,22122,Meagan Good,April,1,1
1931,31133,Ne-Yo,Rich Brown,2,2
1931,31134,Darrin Henson,Grant,2,3
1931,31135,Jermaine Williams,Noel,2,4
1931,31136,Chris Brown,Duron,2,5
1931,10964,Laz Alonso,Zeke,2,6
1931,31137,Brian J. White,Sylvester,0,7
1931,31138,Valarie Pettiford,Jackie,0,8
1931,31139,Allan Louis,Dr. Palmer,2,9
1931,9464,Harry Lennix,Nate,2,10
1931,114850,Tony Vaughn,Dr. Wilson,2,11
13967,3061,Ewan McGregor,Norman Warne,2,0
13967,9137,Renée Zellweger,Beatrix Potter,1,1
13967,1639,Emily Watson,Millie Warne,0,2
13967,183201,Barbara Flynn,Helen Potter,1,3
13967,104795,Bill Paterson,Rupert Potter,2,4
13967,17479,Matyelok Gibbs,Miss Wiggin,1,5
13967,172935,Lloyd Owen,William Heelis,2,6
13967,27397,Anton Lesser,Harold Warne,2,7
13967,26657,David Bamber,Fruing Warne,2,8
13967,17787,Phyllida Law,Mrs. Warne,1,9
13967,86232,Lucy Boynton,Young Beatrix Potter,1,11
13967,1136120,Oliver Jenkins,Young Bertram,0,12
13967,205671,Justin McDonald,Young Heelis,0,13
13967,105491,Judith Barker,Hilda,0,14
13967,1231385,Patricia Kerrigan,Fiona,1,15
13967,1220072,Lynn Farleigh,Lady Sybil,1,16
13967,14465,John Woodvine,Sir Nigel,2,17
13967,1356007,Sarah Crowden,Lady Clifford,0,18
13967,1655832,Christopher Middleton,Saunders,0,19
13967,26684,Jane How,Lady Armitage,0,20
13967,1591028,Barry McCormick,Bidder,0,21
13967,208444,Dominic Kemp,Auctioneer,0,22
13967,191749,Mike Burnside,Man at Meeting,0,23
13967,31924,Geoffrey Beevers,Mr. Copperthwaite,0,24
13967,71533,Clare Clifford,Mrs. Haddon-Bell,0,25
42567,8487,Gregory Peck,King David,2,0
42567,30124,Susan Hayward,Bathsheba,1,1
42567,101678,Kieron Moore,Uriah,2,2
42567,2669,Raymond Massey,Nathan,2,3
42567,11130,James Robertson Justice,Abishai,2,4
42567,19415,Jayne Meadows,Michal,1,5
42567,100589,John Sutton,Ira,2,6
42567,25175,Dennis Hoey,Joab,2,7
42567,50837,Francis X. Bushman,King Saul,2,8
42567,30417,George Zucco,Egyptian Ambassador (uncredited),2,9
42567,1675048,William Severn,Shepherd Boy (uncredited),0,10
42567,54122,Gwen Verdon,Specialty Dancer (uncredited),1,11
19166,38561,Kelly Brook,Lea,1,0
19166,2778,Dennis Hopper,Father Duffy,2,1
19166,23388,Hippolyte Girardot,Francis,2,2
19166,12982,Peter Capaldi,Max Roy,2,3
19166,141540,Susie Amy,Claire Leevy,0,4
19166,94137,Raffaello Degruttola,Jay,2,5
19166,61364,Ashley Walters,Al B (as Asher D),2,6
19166,147884,Morven Christie,Shona,1,7
19166,5023,Julienne Davis,Cynthia,1,8
43470,3380,Bette Davis,Kate Bosworth / Patricia Bosworth,1,0
43470,3381,Glenn Ford,Bill Emerson,2,1
43470,89524,Dane Clark,Karnock,2,2
43470,4302,Walter Brennan,Eben Folger,2,3
43470,2436,Charles Ruggles,Freddie Linley,2,4
43470,30303,Bruce Bennett,Jack R. Talbot,2,5
43470,13978,Peggy Knudsen,Diedre,1,6
43470,34268,Esther Dale,Mrs. Johnson,1,7
43470,9073,Clara Blandick,Martha,1,8
43470,133459,Joan Winfield,Lucy,1,9
43470,121323,Bess Flowers,Department store shopper,1,10
25648,64502,Park Ji-yeon,Seh-hee (before plastic surgery),1,0
25648,75913,Ha Jung-woo,Ji-woo,2,1
25648,139516,Kim Sung-min,Plastic Surgeon,2,2
25648,1243600,Seong Hyeon-a,Seh-hee (after surgery),1,3
14137,20788,Artie Lange,Artie DeVanzo,2,0
14137,2877,Ralph Macchio,Maz,2,1
14137,176628,Anthony DeSando,Dennis Mangenelli,2,2
14137,157059,Jimmy Palumbo,Johnny Trinno,2,3
14137,21131,Joe Lo Truglio,Dave,2,4
14137,59405,Jerry Minor,Tim,2,5
14137,5950,Seymour Cassel,Dirt,2,6
14137,122230,Elizabeth Regen,Gina,0,7
14137,121757,Maddie Corman,Marilyn,1,8
14137,27974,Daniel Tay,Max,0,9
13668,9278,Jennifer Garner,Gray Wheeler,1,0
13668,18082,Timothy Olyphant,Fritz Messing,2,1
13668,19303,Kevin Smith,Sam,2,2
13668,65727,Sam Jaeger,Dennis,0,3
13668,3196,Juliette Lewis,Maureen Monette,1,4
13668,10981,Fiona Shaw,Mrs. Ellen Douglas,1,5
13668,57992,Tina Lifford,Eve,1,6
13668,32204,Christopher Redman,Flower Delivery Guy,2,8
13668,81070,Joyce Krenz,Housekeeper,1,9
13668,58800,Sonja Bennett,Caterer,1,10
13668,21051,Yorgo Constantine,Co-worker,2,11
13668,1224825,Georgia Craig,Persephone,1,12
9760,53493,Kal Penn,Edward,2,0
9760,58952,Adam Campbell,Peter,2,1
9760,38334,Jennifer Coolidge,White Bitch,1,2
9760,34195,Jayma Mays,Lucy,1,3
9760,58953,Faune A. Chambers,Susan,1,4
9760,1064,Crispin Glover,Willy,2,5
9760,19754,Tony Cox,Bink,2,6
9760,57410,Héctor Jiménez,Mr. Tumnus,0,7
9760,58954,Darrell Hammond,Captain Jack Swallows,2,8
9760,28639,Carmen Electra,Mystique,1,9
9760,20753,Fred Willard,Aslo,2,10
9760,141,David Carradine,Museum Curator,2,11
9760,58955,Kevin McDonald,Harry Potter,2,12
9760,58956,George Alvarez,Ron,0,13
9760,58957,Crista Flanagan,Hermoine,1,14
9760,180408,Jill Latiano,Singing Pirate Girl,1,15
9760,138970,Irina Voronina,Jogging Girl,0,16
9760,1586675,Britten Kelley,Cribs Faun,1,17
1257,3092,Diane Keaton,Daphne,1,0
1257,16855,Mandy Moore,Milly,1,1
1257,16856,Gabriel Macht,Johnny,2,2
1257,16857,Tom Everett Scott,Jason,2,3
1257,16858,Lauren Graham,Maggie,1,4
1257,15555,Piper Perabo,Mae,1,5
1257,1756,Stephen Collins,Joe,2,6
1257,25144,Ty Panitz,Lionel,2,7
1257,25145,Matt Champagne,Eli,2,8
1257,25146,Colin Ferguson,Derek,2,9
1257,25147,Tony Hale,Stuart,2,10
1257,1263449,Curt Clendenin,Dinner Party Guest (uncredited),2,11
1257,55425,John Ross Bowie,Cute Food Spewing Guy,2,12
1257,98392,Parvesh Cheena,Foreign Guy,2,13
1257,62595,Mary Pat Gleason,Iris,1,15
1257,170432,Willam Belli,Transexual,2,16
9757,776,Eddie Murphy,Norbit,2,0
9757,9030,Thandie Newton,Kate Thomas,1,1
9757,53256,Terry Crews,Big Jack Latimore,2,2
9757,58924,Clifton Powell,Earl Latimore,2,3
9757,58925,Lester Speight,Blue Latimore,2,4
9757,9777,Cuba Gooding Jr.,Deion Hughes,2,5
9757,58926,Katt Williams,Lord Have Mercy,2,7
9757,58927,Floyd Levine,Abe the Tailor,2,8
9757,58474,Anthony Russell,Giovanni,2,9
9757,58928,Pat Crawford Brown,Mrs. Henderson,1,10
9757,58929,Jeanette Miller,Mrs. Coleman,1,11
9757,54430,Michael Colyar,Morris the Barber,2,12
9757,9562,Marlon Wayans,Buster,2,13
9757,58930,Alexis Rhee,Mrs. Ling Ling Wong,0,14
9757,62842,Eddie Griffin,Pope Sweet Jesus,2,15
5206,6121,Jens Albinus,"Svend E, Direktoren for det hele, Kristoffe",2,0
5206,1181,Peter Gantzler,Ravn,2,1
5206,42092,Benedikt Erlingsson,Translator,2,3
5206,6125,Henrik Prip,Nalle,2,4
5206,42094,Mia Lyhne,Heidi A.,1,5
5206,42095,Casper Christensen,Gorm,0,6
5206,6124,Louise Mieritz,Mette,1,7
5206,1564,Sofie Gråbøl,Kisser,1,8
5206,1566,Anders Hove,Jokumsen,2,9
5206,42,Lars von Trier,Narrator,2,10
5206,1642,Jean-Marc Barr,Spencer,2,11
5206,1562,Iben Hjejle,Lise,1,12
5206,6759,Friðrik Þór Friðriksson,Finnur,0,13
11650,2975,Laurence Fishburne,Ahmat,2,0
11650,11864,Ryan Phillippe,Martijn,2,1
11650,70727,Touriya Haoud,Saadia,1,2
11650,17782,Colm Meaney,Gavin,2,3
11650,9576,Gina Torres,Aicha,1,4
11650,5419,Saïd Taghmaoui,Dark Eyes,0,5
13127,1341,Donnie Yen,Inspector Ma Kwun,2,0
13127,62410,Sammo Hung,Wong Po,2,1
13127,20519,Simon Yam,Detective Chan,2,2
13127,78871,Wu Jing,Jack,2,3
13127,78872,Ken Chang,Lok,0,4
13127,116423,Liu Kai-Chi,Lok Kwun Wah,0,5
71506,1330,Dominic Monaghan,"Narrator, Himself",2,0
71506,109,Elijah Wood,Himself,2,1
71506,108,Peter Jackson,Himself,2,2
71506,110,Viggo Mortensen,Himself,2,3
3594,206,Jim Carrey,Walter Sparrow / Fingerling,2,0
3594,12519,Virginia Madsen,Agatha Sparrow / Fabrizia,1,1
3594,33235,Logan Lerman,Robin Sparrow,2,2
3594,6413,Danny Huston,Isaac French / Dr. Miles Phoenix,2,3
3594,21044,Lynn Collins,Suicide Blonde,1,5
3594,1236,Mark Pellegrino,Kyle Finch,2,5
3594,25702,Rhona Mitra,Laura Tollins,1,7
3594,33707,David Stifel,Hotel Clerk,2,7
3594,74541,Corey Stoll,Sergeant Burns,2,8
3594,29054,Michelle Arthur,Sybil,1,9
3594,33706,Paul Butcher,Young Fingerling / Young Walter,2,10
3594,21523,Ed Lauter,Father Sebastian,2,11
3594,1571661,Troy Kotsur,Barnaby,0,12
3594,56358,Patricia Belcher,Dr. Alice Mortimer,1,13
3594,154869,Lesli Margherita,Attractive Coed,1,14
3594,1279471,Shakti Shannon,Lucinda,0,16
3594,164938,Tara Karsian,Box COmpany Clerk,1,17
14845,69122,Heather Graham,Gray Baldwin,1,0
14845,18354,Bridget Moynahan,Charlie Kelsey,1,1
14845,59216,Tom Cavanagh,Sam Baldwin,2,2
14845,28640,Molly Shannon,Carrie,1,3
14845,80385,Rachel Shelley,Julia Barlett,1,4
14845,83959,Bill Mondy,Jordan Phillips,0,5
14845,232525,Warren Christie,Trevor Brown,2,6
22485,84695,Frank Black,Himself,0,0
22485,88828,Kim Deal,Herself,0,1
22485,88830,David Lovering,Himself,0,2
22485,88831,Joey Santiago,Himself,0,3
13393,93389,Çetin Tekindor,Hüseyin,0,0
13393,93390,Fikret Kuskan,Sadik,0,1
13393,115012,Binnur Kaya,Hanife,0,2
13393,66981,Özge Özberk,Birgül,0,3
13393,142855,Tuba Buyukustun,Aysun,1,4
13393,145394,Hümeyra,Nuran,1,5
12271,23459,Sienna Miller,Edie Sedgwick,1,0
12271,529,Guy Pearce,Andy Warhol,2,1
12271,17244,Hayden Christensen,Musician,2,2
12271,8211,Mena Suvari,Richie Berlin,1,3
12271,11669,Jimmy Fallon,Chuck Wein,2,4
12271,72003,Tara Summers,Brigid Polk,1,5
